Match type,Repository,Repository external URL,File path,File URL,Path matches [path [start end]],Chunk matches [line [start end]]
content,github.com/flaskcwg/flask-docs-fa,https://sourcegraph.com/github.com/flaskcwg/flask-docs-fa,docs/quickstart.rst,https://sourcegraph.com/github.com/flaskcwg/flask-docs-fa/-/blob/docs/quickstart.rst,,"[63, [[42, 52]]]"
content,github.com/jtiscione/chessboard3js,https://sourcegraph.com/github.com/jtiscione/chessboard3js,docs.html,https://sourcegraph.com/github.com/jtiscione/chessboard3js/-/blob/docs.html,,"[908, [[36, 46]]]"
content,github.com/cedrozor/myrtille,https://sourcegraph.com/github.com/cedrozor/myrtille,CHANGELOG,https://sourcegraph.com/github.com/cedrozor/myrtille/-/blob/CHANGELOG,,"[226, [[17, 27]]]"
content,github.com/JacobRoberts/chess,https://sourcegraph.com/github.com/JacobRoberts/chess,web/js/chessboardjs/chessboard-0.3.0.js,https://sourcegraph.com/github.com/JacobRoberts/chess/-/blob/web/js/chessboardjs/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/SamarthTech/python-projects-2024,https://sourcegraph.com/github.com/SamarthTech/python-projects-2024,Chess App/static/libs/chessboard/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/SamarthTech/python-projects-2024/-/blob/Chess%20App/static/libs/chessboard/js/chessboard-0.3.0.js,,"[333, [[31, 41]]]"
content,github.com/nazarepiedady/flask-docs-pt,https://sourcegraph.com/github.com/nazarepiedady/flask-docs-pt,docs/quickstart.rst,https://sourcegraph.com/github.com/nazarepiedady/flask-docs-pt/-/blob/docs/quickstart.rst,,"[45, [[100, 110]]]"
content,github.com/Aveek-Saha/Online-Chess,https://sourcegraph.com/github.com/Aveek-Saha/Online-Chess,chessboard/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/Aveek-Saha/Online-Chess/-/blob/chessboard/js/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/flaskcwg/flask-docs-fa,https://sourcegraph.com/github.com/flaskcwg/flask-docs-fa,docs/locales/fa/LC_MESSAGES/quickstart.po,https://sourcegraph.com/github.com/flaskcwg/flask-docs-fa/-/blob/docs/locales/fa/LC_MESSAGES/quickstart.po,,"[138, [[32, 42]]]; [142, [[44, 54]]]"
content,github.com/sgtest/pinned-flask,https://sourcegraph.com/github.com/sgtest/pinned-flask,docs/quickstart.rst,https://sourcegraph.com/github.com/sgtest/pinned-flask/-/blob/docs/quickstart.rst,,"[63, [[42, 52]]]"
content,github.com/lamesjim/Chess-AI,https://sourcegraph.com/github.com/lamesjim/Chess-AI,static/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/lamesjim/Chess-AI/-/blob/static/js/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/SysBioChalmers/RAVEN,https://sourcegraph.com/github.com/SysBioChalmers/RAVEN,doc/testing/unit_tests/tinitTests.html,https://sourcegraph.com/github.com/SysBioChalmers/RAVEN/-/blob/doc/testing/unit_tests/tinitTests.html,,"[55, [[97, 107]]]"
content,github.com/scorelab/kute,https://sourcegraph.com/github.com/scorelab/kute,kute-android-app/app/src/main/res/drawable/socketchessplay.getforge.io_files/chessboard-0.3.0.js,https://sourcegraph.com/github.com/scorelab/kute/-/blob/kute-android-app/app/src/main/res/drawable/socketchessplay.getforge.io_files/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/jbkunst/chessboardjs-themes,https://sourcegraph.com/github.com/jbkunst/chessboardjs-themes,chessboard.js,https://sourcegraph.com/github.com/jbkunst/chessboardjs-themes/-/blob/chessboard.js,,"[334, [[31, 41]]]"
content,github.com/denialromeo/4462-chess-problems,https://sourcegraph.com/github.com/denialromeo/4462-chess-problems,chessboard/chessboard.js,https://sourcegraph.com/github.com/denialromeo/4462-chess-problems/-/blob/chessboard/chessboard.js,,"[333, [[31, 41]]]"
content,github.com/VitamintK/Passant,https://sourcegraph.com/github.com/VitamintK/Passant,assets/chessboard-0.3.0.js,https://sourcegraph.com/github.com/VitamintK/Passant/-/blob/assets/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/antiproton/Web-GUI-for-stockfish-chess,https://sourcegraph.com/github.com/antiproton/Web-GUI-for-stockfish-chess,js/chessboard.js,https://sourcegraph.com/github.com/antiproton/Web-GUI-for-stockfish-chess/-/blob/js/chessboard.js,,"[334, [[31, 41]]]"
content,github.com/jtiscione/chessboard3js,https://sourcegraph.com/github.com/jtiscione/chessboard3js,js/chessboard.js,https://sourcegraph.com/github.com/jtiscione/chessboard3js/-/blob/js/chessboard.js,,"[334, [[31, 41]]]"
content,github.com/cedrozor/myrtille,https://sourcegraph.com/github.com/cedrozor/myrtille,DOCUMENTATION.md,https://sourcegraph.com/github.com/cedrozor/myrtille/-/blob/DOCUMENTATION.md,,"[379, [[3, 13]]]"
content,github.com/PacktPublishing/.NET-Design-Patterns,https://sourcegraph.com/github.com/PacktPublishing/.NET-Design-Patterns,Chapter13js/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/PacktPublishing/.NET-Design-Patterns/-/blob/Chapter13js/js/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/Nikoloutsos/Aueb-projects,https://sourcegraph.com/github.com/Nikoloutsos/Aueb-projects,1st semester/INTRODUCTION TO COMPUTER SCIENCE/CHESS WEBSITE/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/Nikoloutsos/Aueb-projects/-/blob/1st%20semester/INTRODUCTION%20TO%20COMPUTER%20SCIENCE/CHESS%20WEBSITE/js/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/olzhasar/pyws-chess,https://sourcegraph.com/github.com/olzhasar/pyws-chess,src/static/js/chessboard-1.0.0.js,https://sourcegraph.com/github.com/olzhasar/pyws-chess/-/blob/src/static/js/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/maksimKorzh/ccbridge-arena,https://sourcegraph.com/github.com/maksimKorzh/ccbridge-arena,libs/xiangqiboardjs-0.3.3/js/xiangqiboard-0.3.3.js,https://sourcegraph.com/github.com/maksimKorzh/ccbridge-arena/-/blob/libs/xiangqiboardjs-0.3.3/js/xiangqiboard-0.3.3.js,,"[564, [[38, 48]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/www/releases/0.1.0/js/chessboard-0.1.0.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/www/releases/0.1.0/js/chessboard-0.1.0.js,,"[325, [[31, 41]]]"
content,github.com/a456pur/seraph,https://sourcegraph.com/github.com/a456pur/seraph,games/chess/lib/chessboardjs/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/a456pur/seraph/-/blob/games/chess/lib/chessboardjs/js/chessboard-0.3.0.js,,"[326, [[31, 41]]]"
content,github.com/pheyvaer/solid-chess,https://sourcegraph.com/github.com/pheyvaer/solid-chess,lib/chessboard.js,https://sourcegraph.com/github.com/pheyvaer/solid-chess/-/blob/lib/chessboard.js,,"[614, [[34, 44]]]"
content,github.com/machinezone/cobra,https://sourcegraph.com/github.com/machinezone/cobra,docs/CHANGELOG.md,https://sourcegraph.com/github.com/machinezone/cobra/-/blob/docs/CHANGELOG.md,,"[65, [[144, 154]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/www/releases/0.3.0/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/www/releases/0.3.0/js/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/www/releases/0.2.0/js/chessboard-0.2.0.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/www/releases/0.2.0/js/chessboard-0.2.0.js,,"[334, [[31, 41]]]"
content,github.com/chrisbutner/ChessCoach,https://sourcegraph.com/github.com/chrisbutner/ChessCoach,js/chessboardjs/js/chessboard-1.0.0.js,https://sourcegraph.com/github.com/chrisbutner/ChessCoach/-/blob/js/chessboardjs/js/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/sggts04/PuzzleDash,https://sourcegraph.com/github.com/sggts04/PuzzleDash,static/js/lib/chessboard-1.0.0.js,https://sourcegraph.com/github.com/sggts04/PuzzleDash/-/blob/static/js/lib/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/gudbrandtandberg/ChessVision,https://sourcegraph.com/github.com/gudbrandtandberg/ChessVision,webroot/static/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/gudbrandtandberg/ChessVision/-/blob/webroot/static/js/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/iccanobif/gikopoi2,https://sourcegraph.com/github.com/iccanobif/gikopoi2,public/chess/js/chessboard-1.0.0.js,https://sourcegraph.com/github.com/iccanobif/gikopoi2/-/blob/public/chess/js/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/lib/chessboard.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/lib/chessboard.js,,"[330, [[31, 41]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/web/chessboard.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/web/chessboard.js,,"[330, [[31, 41]]]"
content,github.com/SaitoTech/saito-lite,https://sourcegraph.com/github.com/SaitoTech/saito-lite,mods/chess/www/js/chessboard.js,https://sourcegraph.com/github.com/SaitoTech/saito-lite/-/blob/mods/chess/www/js/chessboard.js,,"[330, [[31, 41]]]"
content,github.com/pippinbarr/chesses,https://sourcegraph.com/github.com/pippinbarr/chesses,js/libraries/chessboard-1.0.0.js,https://sourcegraph.com/github.com/pippinbarr/chesses/-/blob/js/libraries/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/lengyanyu258/xiangqiboardjs,https://sourcegraph.com/github.com/lengyanyu258/xiangqiboardjs,src/xiangqiboard.js,https://sourcegraph.com/github.com/lengyanyu258/xiangqiboardjs/-/blob/src/xiangqiboard.js,,"[630, [[38, 48]]]"
content,github.com/umbrellaplug/umbrellaplug.github.io,https://sourcegraph.com/github.com/umbrellaplug/umbrellaplug.github.io,nexus/plugin.video.youtube/changelog.txt,https://sourcegraph.com/github.com/umbrellaplug/umbrellaplug.github.io/-/blob/nexus/plugin.video.youtube/changelog.txt,,"[840, [[8, 18]]]; [910, [[8, 18]]]"
content,github.com/umbrellaplug/umbrellaplug.github.io,https://sourcegraph.com/github.com/umbrellaplug/umbrellaplug.github.io,omega/plugin.video.youtube/changelog.txt,https://sourcegraph.com/github.com/umbrellaplug/umbrellaplug.github.io/-/blob/omega/plugin.video.youtube/changelog.txt,,"[840, [[8, 18]]]; [910, [[8, 18]]]"
content,github.com/umbrellaplug/umbrellaplug.github.io,https://sourcegraph.com/github.com/umbrellaplug/umbrellaplug.github.io,matrix/plugin.video.youtube/changelog.txt,https://sourcegraph.com/github.com/umbrellaplug/umbrellaplug.github.io/-/blob/matrix/plugin.video.youtube/changelog.txt,,"[840, [[8, 18]]]; [910, [[8, 18]]]"
content,github.com/Hakorr/Userscripts,https://sourcegraph.com/github.com/Hakorr/Userscripts,Other/A.C.A.S/content/chessboard.js,https://sourcegraph.com/github.com/Hakorr/Userscripts/-/blob/Other/A.C.A.S/content/chessboard.js,,"[614, [[34, 44]]]"
content,github.com/elioair/chesscaptcha,https://sourcegraph.com/github.com/elioair/chesscaptcha,assets/js/chesscaptcha.js,https://sourcegraph.com/github.com/elioair/chesscaptcha/-/blob/assets/js/chesscaptcha.js,,"[346, [[31, 41]]]"
content,github.com/YSTEMandChess/app.ystemandchess.com,https://sourcegraph.com/github.com/YSTEMandChess/app.ystemandchess.com,chessClient/html/js/chessboard-1.0.0.js,https://sourcegraph.com/github.com/YSTEMandChess/app.ystemandchess.com/-/blob/chessClient/html/js/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/YSTEMandChess/app.ystemandchess.com,https://sourcegraph.com/github.com/YSTEMandChess/app.ystemandchess.com,chessClient/js/chessboard-1.0.0.js,https://sourcegraph.com/github.com/YSTEMandChess/app.ystemandchess.com/-/blob/chessClient/js/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/barak/stalin,https://sourcegraph.com/github.com/barak/stalin,include/gl.sc,https://sourcegraph.com/github.com/barak/stalin/-/blob/include/gl.sc,,"[780, [[20, 30]]]"
content,github.com/anxdpanic/plugin.video.youtube,https://sourcegraph.com/github.com/anxdpanic/plugin.video.youtube,changelog.txt,https://sourcegraph.com/github.com/anxdpanic/plugin.video.youtube/-/blob/changelog.txt,,"[871, [[8, 18]]]; [941, [[8, 18]]]"
content,github.com/toastpp/toastpp,https://sourcegraph.com/github.com/toastpp/toastpp,numerics/Mesa-7.5.1/src/mesa/shader/grammar/grammar.c,https://sourcegraph.com/github.com/toastpp/toastpp/-/blob/numerics/Mesa-7.5.1/src/mesa/shader/grammar/grammar.c,,"[268, [[63, 73]]]"
content,github.com/oakmac/autocompletejs,https://sourcegraph.com/github.com/oakmac/autocompletejs,www/releases/0.1.0/autocomplete-0.1.0.js,https://sourcegraph.com/github.com/oakmac/autocompletejs/-/blob/www/releases/0.1.0/autocomplete-0.1.0.js,,"[463, [[31, 41]]]"
content,github.com/williamlzw/ExDUIR,https://sourcegraph.com/github.com/williamlzw/ExDUIR,include/ExDUIR_Struct.h,https://sourcegraph.com/github.com/williamlzw/ExDUIR/-/blob/include/ExDUIR_Struct.h,,"[1469, [[29, 39]]]"
content,github.com/oakmac/chessboardjs,https://sourcegraph.com/github.com/oakmac/chessboardjs,website/releases/0.1.0/js/chessboard-0.1.0.js,https://sourcegraph.com/github.com/oakmac/chessboardjs/-/blob/website/releases/0.1.0/js/chessboard-0.1.0.js,,"[325, [[31, 41]]]"
content,github.com/bigbluebutton/bigbluebutton,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton,bigbluebutton-html5/public/locales/zh_CN.json,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton/-/blob/bigbluebutton-html5/public/locales/zh_CN.json,,"[386, [[65, 75]]]"
content,github.com/oakmac/autocompletejs,https://sourcegraph.com/github.com/oakmac/autocompletejs,www/releases/0.2.0/autocomplete-0.2.0.js,https://sourcegraph.com/github.com/oakmac/autocompletejs/-/blob/www/releases/0.2.0/autocomplete-0.2.0.js,,"[464, [[31, 41]]]"
content,github.com/oakmac/autocompletejs,https://sourcegraph.com/github.com/oakmac/autocompletejs,www/releases/0.2.1/autocomplete-0.2.1.js,https://sourcegraph.com/github.com/oakmac/autocompletejs/-/blob/www/releases/0.2.1/autocomplete-0.2.1.js,,"[464, [[31, 41]]]"
content,github.com/oakmac/chessboardjs,https://sourcegraph.com/github.com/oakmac/chessboardjs,website/releases/0.3.0/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/oakmac/chessboardjs/-/blob/website/releases/0.3.0/js/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/oakmac/chessboardjs,https://sourcegraph.com/github.com/oakmac/chessboardjs,website/releases/0.2.0/js/chessboard-0.2.0.js,https://sourcegraph.com/github.com/oakmac/chessboardjs/-/blob/website/releases/0.2.0/js/chessboard-0.2.0.js,,"[334, [[31, 41]]]"
content,github.com/gregsramblings/chessmsgs,https://sourcegraph.com/github.com/gregsramblings/chessmsgs,public/js/chessboard-1.0.0.js,https://sourcegraph.com/github.com/gregsramblings/chessmsgs/-/blob/public/js/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/gregsramblings/chessmsgs,https://sourcegraph.com/github.com/gregsramblings/chessmsgs,public/chessboardjs-1.0.0/js/chessboard-1.0.0.js,https://sourcegraph.com/github.com/gregsramblings/chessmsgs/-/blob/public/chessboardjs-1.0.0/js/chessboard-1.0.0.js,,"[614, [[34, 44]]]"
content,github.com/lhartikk/simple-chess-ai,https://sourcegraph.com/github.com/lhartikk/simple-chess-ai,lib/chessboardjs/js/chessboard-0.3.0.js,https://sourcegraph.com/github.com/lhartikk/simple-chess-ai/-/blob/lib/chessboardjs/js/chessboard-0.3.0.js,,"[334, [[31, 41]]]"
content,github.com/bigbluebutton/bigbluebutton,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton,bigbluebutton-html5/public/locales/sk_SK.json,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton/-/blob/bigbluebutton-html5/public/locales/sk_SK.json,,"[407, [[71, 81]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.10/public/locales/zh_CN.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.10/public/locales/zh_CN.json,,"[386, [[65, 75]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.7.0-beta.2/public/locales/zh_CN.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.7.0-beta.2/public/locales/zh_CN.json,,"[386, [[65, 75]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.12/public/locales/zh_CN.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.12/public/locales/zh_CN.json,,"[386, [[65, 75]]]"
content,github.com/antimatter15/gocr.js,https://sourcegraph.com/github.com/antimatter15/gocr.js,gocr-0.50/src/barcode.c,https://sourcegraph.com/github.com/antimatter15/gocr.js/-/blob/gocr-0.50/src/barcode.c,,"[1974, [[57, 67]]]"
content,github.com/oakmac/chessboardjs,https://sourcegraph.com/github.com/oakmac/chessboardjs,lib/chessboard.js,https://sourcegraph.com/github.com/oakmac/chessboardjs/-/blob/lib/chessboard.js,,"[614, [[34, 44]]]"
content,github.com/RuleWorld/bionetgen,https://sourcegraph.com/github.com/RuleWorld/bionetgen,bng2/Perl2/MacroBNGModel.pm,https://sourcegraph.com/github.com/RuleWorld/bionetgen/-/blob/bng2/Perl2/MacroBNGModel.pm,,"[381, [[11, 21]]]"
content,github.com/jtiscione/chessboard3js,https://sourcegraph.com/github.com/jtiscione/chessboard3js,js/chessboard3.js,https://sourcegraph.com/github.com/jtiscione/chessboard3js/-/blob/js/chessboard3.js,,"[414, [[50, 60]]]"
content,github.com/kizzx2/ccxt-rs-lib,https://sourcegraph.com/github.com/kizzx2/ccxt-rs-lib,src/hollaex.rs,https://sourcegraph.com/github.com/kizzx2/ccxt-rs-lib/-/blob/src/hollaex.rs,,"[1842, [[29, 39] [29, 39]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.12/public/locales/sk_SK.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.12/public/locales/sk_SK.json,,"[407, [[71, 81]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.10/public/locales/sk_SK.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.10/public/locales/sk_SK.json,,"[407, [[71, 81]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.7.0-beta.2/public/locales/sk_SK.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.7.0-beta.2/public/locales/sk_SK.json,,"[407, [[71, 81]]]"
content,github.com/therealsujitk/android-vtop-chennai,https://sourcegraph.com/github.com/therealsujitk/android-vtop-chennai,app/src/main/java/tk/therealsuji/vtopchennai/services/VTOPService.java,https://sourcegraph.com/github.com/therealsujitk/android-vtop-chennai/-/blob/app/src/main/java/tk/therealsuji/vtopchennai/services/VTOPService.java,,"[2624, [[3, 13]]]"
content,github.com/ArcticaProject/nx-libs,https://sourcegraph.com/github.com/ArcticaProject/nx-libs,nx-X11/extras/Mesa_6.4.2/src/mesa/shader/grammar/grammar.c,https://sourcegraph.com/github.com/ArcticaProject/nx-libs/-/blob/nx-X11/extras/Mesa_6.4.2/src/mesa/shader/grammar/grammar.c,,"[266, [[63, 73]]]"
content,github.com/hrydgard/ppsspp,https://sourcegraph.com/github.com/hrydgard/ppsspp,Core/HLE/sceNetAdhoc.cpp,https://sourcegraph.com/github.com/hrydgard/ppsspp/-/blob/Core/HLE/sceNetAdhoc.cpp,,"[1891, [[26, 36]]]"
content,github.com/Victor-Haefner/polyvr,https://sourcegraph.com/github.com/Victor-Haefner/polyvr,src/core/scene/import/E57/e57validate.cpp,https://sourcegraph.com/github.com/Victor-Haefner/polyvr/-/blob/src/core/scene/import/E57/e57validate.cpp,,"[2757, [[16, 26]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.10/public/locales/ca.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.10/public/locales/ca.json,,"[483, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.7.0-beta.2/public/locales/ca.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.7.0-beta.2/public/locales/ca.json,,"[483, [[75, 85]]]"
content,github.com/cython/cython,https://sourcegraph.com/github.com/cython/cython,tests/run/test_exceptions.pyx,https://sourcegraph.com/github.com/cython/cython/-/blob/tests/run/test_exceptions.pyx,,"[433, [[42, 52]]]"
content,github.com/bigbluebutton/bigbluebutton,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton,bigbluebutton-html5/public/locales/es.json,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton/-/blob/bigbluebutton-html5/public/locales/es.json,,"[699, [[75, 85]]]"
content,github.com/bigbluebutton/bigbluebutton,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton,bigbluebutton-html5/public/locales/en.json,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton/-/blob/bigbluebutton-html5/public/locales/en.json,,"[726, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.12/public/locales/en.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.12/public/locales/en.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.10/public/locales/en.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.10/public/locales/en.json,,"[615, [[75, 85]]]"
content,github.com/GNS3/gns3-gui,https://sourcegraph.com/github.com/GNS3/gns3-gui,CHANGELOG,https://sourcegraph.com/github.com/GNS3/gns3-gui/-/blob/CHANGELOG,,"[2479, [[38, 48]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.7.0-beta.2/public/locales/en.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.7.0-beta.2/public/locales/en.json,,"[666, [[75, 85]]]"
content,github.com/bigbluebutton/bigbluebutton,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton,bigbluebutton-html5/public/locales/ca.json,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton/-/blob/bigbluebutton-html5/public/locales/ca.json,,"[719, [[75, 85]]]"
content,github.com/bigbluebutton/bigbluebutton,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton,bigbluebutton-html5/public/locales/gl.json,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton/-/blob/bigbluebutton-html5/public/locales/gl.json,,"[719, [[75, 85]]]"
content,github.com/bigbluebutton/bigbluebutton,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton,bigbluebutton-html5/public/locales/es_ES.json,https://sourcegraph.com/github.com/bigbluebutton/bigbluebutton/-/blob/bigbluebutton-html5/public/locales/es_ES.json,,"[719, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.12/public/locales/ca.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.12/public/locales/ca.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.12/public/locales/gl.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.12/public/locales/gl.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.7.0-beta.2/public/locales/gl.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.7.0-beta.2/public/locales/gl.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.10/public/locales/gl.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.10/public/locales/gl.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.12/public/locales/es.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.12/public/locales/es.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.7.0-beta.2/public/locales/es.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.7.0-beta.2/public/locales/es.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.10/public/locales/es.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.10/public/locales/es.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.7.0-beta.2/public/locales/es_ES.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.7.0-beta.2/public/locales/es_ES.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.12/public/locales/es_ES.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.12/public/locales/es_ES.json,,"[615, [[75, 85]]]"
content,github.com/asyncwebio/bigbluebutton-streaming,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming,src/2.6.10/public/locales/es_ES.json,https://sourcegraph.com/github.com/asyncwebio/bigbluebutton-streaming/-/blob/src/2.6.10/public/locales/es_ES.json,,"[615, [[75, 85]]]"
